Taxon_ID	Taxon_Name	Taxonomic_Level	Total_Reads	Abundance_Percentage
O	26009	        Paracaedibacterales	0	5	  0.00
F	26010	          Paracaedibacteraceae	0	5	  0.00
G	26015	            uncultured	5	5	  0.00
O	2761	        Rickettsiales	0	5	  0.00
F	2805	          Mitochondria	4	4	  0.00
F	2801	          SM2D12	1	1	  0.00
O	25946	        Azospirillales	0	4	  0.00
F	25947	          Azospirillaceae	0	4	  0.00
G	25951	            Niveispirillum	4	4	  0.00
O	25900	        Acetobacterales	0	4	  0.00
F	25901	          Acetobacteraceae	0	4	  0.00
G	25932	            Roseomonas	3	3	  0.00
G	25930	            Rhodovastum	1	1	  0.00
O	2667	        Rhodospirillales	0	4	  0.00
F	2717	          Rhodospirillaceae	0	3	  0.00
G	2730	            Insolitispirillum	1	1	  0.00
G	2755	            uncultured	1	1	  0.00
G	14543	            Haematospirillum	1	1	  0.00
F	26198	          uncultured	1	1	  0.00
O	2386	        Caulobacterales	0	3	  0.00
F	2387	          Caulobacteraceae	0	3	  0.00
G	2390	            Brevundimonas	2	2	  0.00
G	2392	            Phenylobacterium	1	1	  0.00
O	2808	        SAR11 clade	0	1	  0.00
F	26232	          Clade II	1	1	  0.00
O	46126	        AT-s3-44	1	1	  0.00
O	26269	        uncultured	1	1	  0.00
O	26262	        Tistrellales	0	1	  0.00
F	26263	          Geminicoccaceae	0	1	  0.00
G	26264	            Candidatus Alysiosphaera	1	1	  0.00
O	25998	        Micavibrionales	0	1	  0.00
F	26002	          uncultured	1	1	  0.00
P	1672	    Firmicutes	26	623920	 37.32
C	1673	      Bacilli	2829	623820	 37.31
O	1674	        Bacillales	30	267619	 16.01
F	1680	          Bacillaceae	49	267489	 16.00
G	1688	            Bacillus	267314	267314	 15.99
G	1686	            Anoxybacillus	30	30	  0.00
G	1696	            Geobacillus	29	29	  0.00
G	1727	            Virgibacillus	16	16	  0.00
G	1707	            Oceanobacillus	9	9	  0.00
G	1694	            Fictibacillus	8	8	  0.00
G	1690	            Caldibacillus	6	6	  0.00
G	1685	            Anaerobacillus	5	5	  0.00
G	1698	            Gracilibacillus	4	4	  0.00
G	1681	            Aeribacillus	3	3	  0.00
G	1725	            Thalassobacillus	3	3	  0.00
G	1692	            Cerasibacillus	2	2	  0.00
G	1700	            Halobacillus	2	2	  0.00
G	1710	            Paucisalibacillus	2	2	  0.00
G	1726	            Ureibacillus	2	2	  0.00
G	11266	            Sinibacillus	1	1	  0.00
G	1728	            Vulcanibacillus	1	1	  0.00
G	1714	            Salimicrobium	1	1	  0.00
G	1729	            uncultured	1	1	  0.00
G	1704	            Microaerobacter	1	1	  0.00
F	1753	          Planococcaceae	3	91	  0.01
G	1762	            Lysinibacillus	63	63	  0.00
G	1764	            Planococcus	10	10	  0.00
G	1766	            Rummeliibacillus	4	4	  0.00
G	1767	            Solibacillus	4	4	  0.00
G	1768	            Sporosarcina	4	4	  0.00
G	1760	            Jeotgalibacillus	1	1	  0.00
G	1763	            Paenisporosarcina	1	1	  0.00
G	1754	            Bhargavaea	1	1	  0.00
F	1771	          Sporolactobacillaceae	0	6	  0.00
G	1773	            Sporolactobacillus	5	5	  0.00
G	1772	            Pullulanibacillus	1	1	  0.00
F	45167	          Marinococcaceae	0	3	  0.00
G	45169	            Geomicrobium	1	1	  0.00
G	45170	            Marinococcus	1	1	  0.00
G	45172	            Salibacterium	1	1	  0.00
O	1800	        Lactobacillales	1030	217137	 12.99
F	45256	          Listeriaceae	3	87980	  5.26
G	45258	            Listeria	87969	87969	  5.26
G	45257	            Brochothrix	8	8	  0.00
F	1836	          Lactobacillaceae	2580	75315	  4.50
G	50160	            Limosilactobacillus	62086	62086	  3.71
G	1837	            Lactobacillus	4294	4294	  0.26
G	50153	            Lactiplantibacillus	2187	2187	  0.13
G	50168	            Weissella	1390	1390	  0.08
G	50152	            Lacticaseibacillus	582	582	  0.03
G	50158	            Levilactobacillus	579	579	  0.03
G	1838	            Pediococcus	340	340	  0.02
G	50159	            Ligilactobacillus	336	336	  0.02
G	50157	            Leuconostoc	307	307	  0.02
G	50169	            uncultured	140	140	  0.01
G	50167	            Secundilactobacillus	108	108	  0.01
G	50161	            Liquorilactobacillus	82	82	  0.00
G	50155	            Latilactobacillus	56	56	  0.00
G	50145	            Companilactobacillus	52	52	  0.00
G	50149	            Furfurilactobacillus	36	36	  0.00
G	50162	            Loigolactobacillus	34	34	  0.00
G	50156	            Lentilactobacillus	32	32	  0.00
G	50143	            Apilactobacillus	23	23	  0.00
G	50165	            Paucilactobacillus	22	22	  0.00
G	50147	            Fructilactobacillus	19	19	  0.00
G	50166	            Schleiferilactobacillus	16	16	  0.00
G	50150	            HT002	5	5	  0.00
G	50144	            Bombilactobacillus	3	3	  0.00
G	50154	            Lapidilactobacillus	2	2	  0.00
G	50142	            Amylolactobacillus	2	2	  0.00
G	50141	            Agrilactobacillus	2	2	  0.00
F	1828	          Enterococcaceae	7	50656	  3.03
G	1831	            Enterococcus	50624	50624	  3.03
G	1834	            Tetragenococcus	17	17	  0.00
G	1832	            Melissococcus	8	8	  0.00
F	1850	          Streptococcaceae	14	1549	  0.09
G	1853	            Streptococcus	1476	1476	  0.09
G	1851	            Lactococcus	54	54	  0.00
G	45260	            Pilibacter	5	5	  0.00
F	1811	          Carnobacteriaceae	13	402	  0.02
G	1821	            Granulicatella	260	260	  0.02
G	1818	            Carnobacterium	37	37	  0.00
G	1826	            Trichococcus	35	35	  0.00
G	11279	            Jeotgalibaca	15	15	  0.00
G	1812	            Alkalibacterium	10	10	  0.00
G	1814	            Alloiococcus	7	7	  0.00
G	1820	            Dolosigranulum	5	5	  0.00
G	1824	            Marinilactibacillus	5	5	  0.00
G	1817	            Atopostipes	4	4	  0.00
G	1819	            Desemzia	4	4	  0.00
G	1825	            Pisciglobus	3	3	  0.00
G	1816	            Atopococcus	2	2	  0.00
G	1827	            uncultured	2	2	  0.00
F	45261	          Vagococcaceae	0	103	  0.01
G	45262	            Vagococcus	103	103	  0.01
F	1802	          Aerococcaceae	0	82	  0.00
G	1804	            Aerococcus	37	37	  0.00
G	1810	            uncultured	20	20	  0.00
G	1807	            Facklamia	10	10	  0.00
G	1803	            Abiotrophia	9	9	  0.00
G	1806	            Eremococcus	3	3	  0.00
G	1808	            Globicatella	2	2	  0.00
G	1809	            Ignavigranum	1	1	  0.00
F	45254	          Catellicoccaceae	0	13	  0.00
G	45255	            Catellicoccus	13	13	  0.00
F	1847	          P5D1-392	5	5	  0.00
F	1855	          uncultured	2	2	  0.00
O	45284	        Staphylococcales	1	136161	  8.14
F	45287	          Staphylococcaceae	4	136156	  8.14
G	45295	            Staphylococcus	136146	136146	  8.14
G	45294	            Salinicoccus	4	4	  0.00
G	45292	            Macrococcus	2	2	  0.00
F	45285	          Gemellaceae	0	4	  0.00
G	45286	            Gemella	4	4	  0.00
O	45270	        Paenibacillales	0	38	  0.00
F	45271	          Paenibacillaceae	0	38	  0.00
G	45277	            Paenibacillus	35	35	  0.00
G	45274	            Cohnella	3	3	  0.00
O	45200	        Erysipelotrichales	0	15	  0.00
F	45214	          Erysipelotrichaceae	0	10	  0.00
G	45226	            Faecalibaculum	7	7	  0.00
G	45220	            Dubosiella	3	3	  0.00
F	45201	          Erysipelatoclostridiaceae	0	5	  0.00
G	45207	            Erysipelatoclostridium	3	3	  0.00
G	45212	            UCG-004	2	2	  0.00
O	45263	        Mycoplasmatales	0	7	  0.00
F	45264	          Mycoplasmataceae	0	7	  0.00
G	45267	            Mycoplasma	7	7	  0.00
O	45240	        Exiguobacterales	0	4	  0.00
F	45241	          Exiguobacteraceae	0	4	  0.00
G	45242	            Exiguobacterium	4	4	  0.00
O	45158	        Alicyclobacillales	0	3	  0.00
F	45159	          Alicyclobacillaceae	0	3	  0.00
G	45160	            Acidibacillus	1	1	  0.00
G	45161	            Alicyclobacillus	1	1	  0.00
G	45162	            Effusibacillus	1	1	  0.00
O	45148	        Acholeplasmatales	0	3	  0.00
F	45149	          Acholeplasmataceae	0	3	  0.00
G	45150	            Acholeplasma	1	1	  0.00
G	45151	            Anaeroplasma	1	1	  0.00
G	45152	            Candidatus Phytoplasma	1	1	  0.00
O	45282	        RF39	2	2	  0.00
O	45243	        Haloplasmatales	0	1	  0.00
F	45244	          Haloplasmataceae	0	1	  0.00
G	45245	            Haloplasma	1	1	  0.00
O	45246	        Izemoplasmatales	0	1	  0.00
F	45247	          Izemoplasmataceae	0	1	  0.00
G	45248	            Izimaplasma	1	1	  0.00
C	1859	      Clostridia	1	68	  0.00
O	45405	        Lachnospirales	0	23	  0.00
F	45409	          Lachnospiraceae	3	23	  0.00
G	45502	            uncultured	5	5	  0.00
G	45456	            Lachnospiraceae UCG-001	3	3	  0.00
G	45446	            Lachnoclostridium	3	3	  0.00
G	45416	            Agathobacter	2	2	  0.00
G	45482	            Tyzzerella	1	1	  0.00
G	45451	            Lachnospiraceae NC2004 group	1	1	  0.00
G	45452	            Lachnospiraceae ND3007 group	1	1	  0.00
G	45498	            [Ruminococcus] torques group	1	1	  0.00
G	45421	            Anaerostipes	1	1	  0.00
G	45422	            Blautia	1	1	  0.00
G	45496	            [Ruminococcus] gauvreauii group	1	1	  0.00
O	45570	        Peptostreptococcales-Tissierellales	1	20	  0.00
F	45618	          Peptostreptococcaceae	1	13	  0.00
G	45631	            Romboutsia	10	10	  0.00
G	45634	            Terrisporobacter	1	1	  0.00
G	45626	            Paraclostridium	1	1	  0.00
F	50191	          Family XI	1	4	  0.00
G	50197	            Finegoldia	3	3	  0.00
F	45579	          Anaerovoracaceae	0	2	  0.00
G	45581	            Anaerovorax	1	1	  0.00
G	45582	            Family XIII AD3011 group	1	1	  0.00
O	1863	        Clostridiales	0	12	  0.00
F	25630	          Clostridiaceae	0	12	  0.00
G	45342	            Clostridium sensu stricto 1	7	7	  0.00
G	45366	            Youngiibacter	1	1	  0.00
G	45345	            Clostridium sensu stricto 12	1	1	  0.00
G	45361	            Haloimpatiens	1	1	  0.00
G	45351	            Clostridium sensu stricto 18	1	1	  0.00
G	45354	            Clostridium sensu stricto 3	1	1	  0.00
O	45508	        Oscillospirales	0	12	  0.00
F	45536	          Ruminococcaceae	1	6	  0.00
G	45544	            Faecalibacterium	4	4	  0.00
G	45557	            uncultured	1	1	  0.00
F	45520	          Oscillospiraceae	0	2	  0.00
G	45521	            Colidextribacter	1	1	  0.00
G	45532	            UCG-005	1	1	  0.00
F	45561	          [Eubacterium] coprostanoligenes group	2	2	  0.00
F	45558	          UCG-010	1	1	  0.00
F	50175	          Hungateiclostridiaceae	0	1	  0.00
G	50190	            uncultured	1	1	  0.00
C	2164	      Negativicutes	0	5	  0.00
O	45752	        Veillonellales-Selenomonadales	0	5	  0.00
F	45753	          Selenomonadaceae	0	2	  0.00
G	45756	            Megamonas	2	2	  0.00
F	45780	          Veillonellaceae	0	2	  0.00
G	45786	            Veillonella	2	2	  0.00
F	45766	          Sporomusaceae	0	1	  0.00
G	45774	            Pelosinus	1	1	  0.00
C	45795	      Symbiobacteriia	0	1	  0.00
O	45796	        Symbiobacteriales	0	1	  0.00
G	45797	          Caldinitratiruptor	1	1	  0.00
P	43868	    Bacteroidota	0	1081	  0.06
C	43869	      Bacteroidia	2	1079	  0.06
O	44057	        Cytophagales	0	568	  0.03
F	44135	          Spirosomaceae	1	561	  0.03
G	44150	            Pseudarcicella	556	556	  0.03
G	44142	            Flectobacillus	2	2	  0.00
G	44153	            Runella	1	1	  0.00
G	44145	            Lacihabitans	1	1	  0.00
F	44068	          Cyclobacteriaceae	0	3	  0.00
G	44069	            Algoriphagus	3	3	  0.00
F	44122	          Microscillaceae	0	3	  0.00
G	44130	            uncultured	3	3	  0.00
F	44115	          Hymenobacteraceae	0	1	  0.00
G	44117	            Hymenobacter	1	1	  0.00
O	44330	        Sphingobacteriales	2	386	  0.02
F	44343	          NS11-12 marine group	377	377	  0.02
F	44348	          Sphingobacteriaceae	0	4	  0.00
G	44359	            Solitalea	2	2	  0.00
G	44351	            Mucilaginibacter	1	1	  0.00
G	44355	            Pedobacter	1	1	  0.00
F	44363	          env.OPS 17	2	2	  0.00
F	44339	          KD3-93	1	1	  0.00
O	44160	        Flavobacteriales	1	82	  0.00
F	44183	          Flavobacteriaceae	0	57	  0.00
G	44221	            Flavobacterium	56	56	  0.00
G	44275	            Robiginitalea	1	1	  0.00
F	44167	          Crocinitomicaceae	0	20	  0.00
G	44170	            Fluviicola	20	20	  0.00
F	44308	          NS9 marine group	2	2	  0.00
F	44161	          Blattabacteriaceae	0	1	  0.00
G	44165	            Candidatus Uzinura	1	1	  0.00
F	44175	          Cryomorphaceae	0	1	  0.00
G	44182	            uncultured	1	1	  0.00
O	44004	        Chitinophagales	0	32	  0.00
F	44006	          Chitinophagaceae	2	29	  0.00
G	44013	            Dinghuibacter	15	15	  0.00
G	44036	            Sediminibacterium	6	6	  0.00
G	44043	            uncultured	2	2	  0.00
G	44039	            Terrimonas	2	2	  0.00
G	44009	            Aurantisolimonas	1	1	  0.00
G	44027	            Niabella	1	1	  0.00
F	44044	          Saprospiraceae	0	2	  0.00
G	44055	            uncultured	2	2	  0.00
F	44056	          uncultured	1	1	  0.00
O	43870	        Bacteroidales	1	9	  0.00
F	43951	          Prolixibacteraceae	0	3	  0.00
G	43962	            uncultured	2	2	  0.00
G	43952	            BSV13	1	1	  0.00
F	43964	          Rikenellaceae	0	1	  0.00
G	43972	            Rikenellaceae RC9 gut group	1	1	  0.00
F	43912	          Marinilabiliaceae	0	1	  0.00
G	43925	            uncultured	1	1	  0.00
F	43927	          Muribaculaceae	1	1	  0.00
F	43940	          Prevotellaceae	0	1	  0.00
G	43943	            Prevotella	1	1	  0.00
F	43898	          F082	1	1	  0.00
C	44392	      Kryptonia	0	1	  0.00
O	44393	        Kryptoniales	0	1	  0.00
F	44394	          BSV26	1	1	  0.00
C	44402	      Rhodothermia	0	1	  0.00
O	44419	        Rhodothermales	0	1	  0.00
F	44420	          Rhodothermaceae	0	1	  0.00
G	44426	            Salinibacter	1	1	  0.00
P	46698	    Verrucomicrobiota	0	458	  0.03
C	46771	      Verrucomicrobiae	4	446	  0.03
O	46847	        uncultured	408	408	  0.02
O	46791	        Opitutales	0	31	  0.00
F	46792	          Opitutaceae	0	16	  0.00
G	46797	            IMCC26134	10	10	  0.00
G	46794	            Cephaloticoccus	2	2	  0.00
G	46798	            Lacunisphaera	2	2	  0.00
G	46793	            Alterococcus	1	1	  0.00
G	46799	            Opitutus	1	1	  0.00
F	46801	          Puniceicoccaceae	4	15	  0.00
G	46808	            Puniceicoccus	5	5	  0.00
G	46805	            Lentimonas	4	4	  0.00
G	46803	            Cerasicoccus	1	1	  0.00
G	46809	            Verruc-01	1	1	  0.00
O	46774	        Chthoniobacterales	0	2	  0.00
F	46775	          01D2Z36	1	1	  0.00
F	46776	          Chthoniobacteraceae	0	1	  0.00
G	46777	            Candidatus Udaeobacter	1	1	  0.00
O	46812	        Pedosphaerales	0	1	  0.00
F	46813	          Pedosphaeraceae	0	1	  0.00
G	46817	            DEV114	1	1	  0.00
C	46766	      Omnitrophia	0	11	  0.00
O	46767	        Omnitrophales	1	11	  0.00
F	46768	          Omnitrophaceae	0	10	  0.00
G	46769	            Candidatus Omnitrophus	10	10	  0.00
C	46699	      Chlamydiae	0	1	  0.00
O	46700	        Chlamydiales	0	1	  0.00
F	46728	          Waddliaceae	0	1	  0.00
G	46729	            Waddlia	1	1	  0.00
P	1500	    Cyanobacteria	0	318	  0.02
C	44560	      Cyanobacteriia	2	315	  0.02
O	44561	        Chloroplast	309	309	  0.02
O	44562	        Cyanobacteriales	0	1	  0.00
F	44636	          Nostocaceae	0	1	  0.00
G	44645	            Aphanizomenon NIES81	1	1	  0.00
O	44753	        Leptolyngbyales	0	1	  0.00
F	44754	          Leptolyngbyaceae	0	1	  0.00
G	44761	            JSC-12	1	1	  0.00
O	44827	        Synechococcales	0	1	  0.00
F	44828	          Cyanobiaceae	0	1	  0.00
G	44829	            Cyanobium PCC-6307	1	1	  0.00
O	44842	        Thermosynechococcales	0	1	  0.00
F	44845	          Thermosynechococcaceae	0	1	  0.00
G	44852	            uncultured	1	1	  0.00
C	25536	      Sericytochromatia	2	2	  0.00
C	44854	      Vampirivibrionia	0	1	  0.00
O	44856	        Gastranaerophilales	1	1	  0.00
P	43279	    Actinobacteriota	1	208	  0.01
C	43309	      Actinobacteria	5	196	  0.01
O	43416	        Micrococcales	4	137	  0.01
F	43490	          Microbacteriaceae	20	124	  0.01
G	43546	            Rhodoluna	39	39	  0.00
G	43534	            Microbacterium	21	21	  0.00
G	43498	            Candidatus Aquiluna	10	10	  0.00
G	43492	            Agrococcus	8	8	  0.00
G	43532	            MWH-Ta3	5	5	  0.00
G	43501	            Candidatus Planktoluna	5	5	  0.00
G	43528	            Leucobacter	4	4	  0.00
G	43493	            Agromyces	2	2	  0.00
G	43543	            Pseudoclavibacter	2	2	  0.00
G	43509	            Curtobacterium	2	2	  0.00
G	43553	            uncultured	1	1	  0.00
G	43539	            Okibacterium	1	1	  0.00
G	43527	            Leifsonia	1	1	  0.00
G	43515	            Galbitalea	1	1	  0.00
G	43500	            Candidatus Limnoluna	1	1	  0.00
G	43497	            Aurantimicrobium	1	1	  0.00
F	43554	          Micrococcaceae	1	7	  0.00
G	43562	            Glutamicibacter	2	2	  0.00
G	43556	            Arthrobacter	1	1	  0.00
G	43573	            Rothia	1	1	  0.00
G	43565	            Micrococcus	1	1	  0.00
G	43570	            Pseudarthrobacter	1	1	  0.00
F	43426	          Brevibacteriaceae	0	1	  0.00
G	43427	            Brevibacterium	1	1	  0.00
F	43468	          Intrasporangiaceae	0	1	  0.00
G	43475	            Knoellia	1	1	  0.00
O	43376	        Frankiales	0	38	  0.00
F	43393	          Sporichthyaceae	1	38	  0.00
G	43397	            hgcI clade	36	36	  0.00
G	43394	            Candidatus Planktophila	1	1	  0.00
O	43640	        Propionibacteriales	0	7	  0.00
F	43651	          Propionibacteriaceae	0	4	  0.00
G	43676	            uncultured	2	2	  0.00
G	43656	            Cutibacterium	1	1	  0.00
G	43673	            Pseudopropionibacterium	1	1	  0.00
F	43641	          Nocardioidaceae	0	3	  0.00
G	43648	            Nocardioides	3	3	  0.00
O	43761	        uncultured	4	4	  0.00
O	43342	        Corynebacteriales	0	2	  0.00
F	43343	          Corynebacteriaceae	0	2	  0.00
G	43344	            Corynebacterium	2	2	  0.00
O	43639	        PeM15	2	2	  0.00
O	43709	        Streptomycetales	0	1	  0.00
F	43710	          Streptomycetaceae	0	1	  0.00
G	43715	            Streptomyces	1	1	  0.00
C	43280	      Acidimicrobiia	0	5	  0.00
O	43281	        Acidimicrobiales	0	2	  0.00
F	43282	          Acidimicrobiaceae	0	2	  0.00
G	43287	            uncultured	2	2	  0.00
O	43295	        Microtrichales	0	2	  0.00
F	43298	          Ilumatobacteraceae	0	2	  0.00
G	43299	            CL500-29 marine group	2	2	  0.00
O	43294	        IMCC26256	1	1	  0.00
C	43805	      Thermoleophilia	0	3	  0.00
O	43806	        Gaiellales	0	2	  0.00
F	43809	          uncultured	2	2	  0.00
O	43810	        Solirubrobacterales	0	1	  0.00
F	43811	          67-14	1	1	  0.00
C	43823	      WCHB1-81	2	2	  0.00
C	43799	      MB-A2-108	1	1	  0.00
P	50044	    Campylobacterota	0	78	  0.00
C	50045	      Campylobacteria	0	78	  0.00
O	50046	        Campylobacterales	0	78	  0.00
F	50047	          Arcobacteraceae	8	54	  0.00
G	50053	            uncultured	19	19	  0.00
G	50052	            Pseudarcobacter	13	13	  0.00
G	50048	            Arcobacter	8	8	  0.00
G	50049	            Halarcobacter	5	5	  0.00
