Taxon_ID	Taxon_Name	Taxonomic_Level	Total_Reads	Abundance_Percentage
F	44962	          Desulfocapsaceae	0	1	  0.00
G	44970	            [Desulfobacterium] catecholicum group	1	1	  0.00
C	45053	      Syntrophia	0	2	  0.00
O	45054	        Syntrophales	0	2	  0.00
F	45057	          Syntrophaceae	0	1	  0.00
G	45058	            Syntrophus	1	1	  0.00
F	45059	          uncultured	1	1	  0.00
C	45087	      uncultured	1	1	  0.00
P	43177	    Acidobacteriota	0	16	  0.01
C	43179	      Acidobacteriae	1	9	  0.01
O	43198	        Bryobacterales	0	4	  0.00
F	43199	          Bryobacteraceae	0	4	  0.00
G	43200	            Bryobacter	4	4	  0.00
G	43204	        Paludibaculum	4	4	  0.00
C	43215	      Blastocatellia	0	4	  0.00
O	43217	        Blastocatellales	0	2	  0.00
F	43218	          Blastocatellaceae	0	2	  0.00
G	43223	            Stenotrophobacter	2	2	  0.00
O	43216	        11-24	1	1	  0.00
O	43231	        Pyrinomonadales	0	1	  0.00
F	43232	          Pyrinomonadaceae	0	1	  0.00
G	43234	            RB41	1	1	  0.00
C	43267	      Vicinamibacteria	0	1	  0.00
O	43269	        Subgroup 17	1	1	  0.00
C	43237	      Holophagae	0	1	  0.00
O	43242	        Holophagales	0	1	  0.00
F	43243	          Holophagaceae	1	1	  0.00
C	43255	      Subgroup 22	1	1	  0.00
P	46016	    Planctomycetota	0	15	  0.01
C	46071	      Planctomycetes	0	11	  0.01
O	46072	        Gemmatales	0	7	  0.00
F	46073	          Gemmataceae	0	7	  0.00
G	46079	            uncultured	3	3	  0.00
G	46074	            Fimbriiglobus	2	2	  0.00
G	46075	            Gemmata	2	2	  0.00
O	46080	        Isosphaerales	0	2	  0.00
F	46081	          Isosphaeraceae	0	2	  0.00
G	46087	            Tundrisphaera	1	1	  0.00
G	46088	            uncultured	1	1	  0.00
O	46108	        Planctomycetales	0	2	  0.00
F	46112	          Rubinisphaeraceae	0	1	  0.00
G	46117	            uncultured	1	1	  0.00
F	46121	          uncultured	1	1	  0.00
C	46033	      Phycisphaerae	0	3	  0.00
O	46047	        Phycisphaerales	0	2	  0.00
F	46049	          Phycisphaeraceae	0	2	  0.00
G	46057	            SM1A02	2	2	  0.00
O	46063	        Tepidisphaerales	0	1	  0.00
F	46067	          WD2101 soil group	1	1	  0.00
C	46125	      vadinHA49	1	1	  0.00
P	25541	    Dependentiae	0	13	  0.01
C	25542	      Babeliae	0	13	  0.01
O	25543	        Babeliales	0	13	  0.01
F	25548	          Vermiphilaceae	13	13	  0.01
P	46587	    Spirochaetota	0	11	  0.01
C	46599	      Leptospirae	0	10	  0.01
O	46600	        Leptospirales	0	10	  0.01
F	46601	          Leptospiraceae	1	10	  0.01
G	46603	            Leptospira	8	8	  0.00
G	46604	            RBG-16-49-21	1	1	  0.00
C	46608	      MVP-15	1	1	  0.00
P	45116	    Fibrobacterota	0	4	  0.00
C	45126	      Fibrobacteria	0	4	  0.00
O	45127	        Fibrobacterales	0	4	  0.00
F	45135	          Fibrobacteraceae	0	4	  0.00
G	45140	            uncultured	3	3	  0.00
G	45137	            possible genus 04	1	1	  0.00
P	27010	    WPS-2	4	4	  0.00
P	45855	    Fusobacteriota	0	3	  0.00
C	45856	      Fusobacteriia	0	3	  0.00
O	45857	        Fusobacteriales	0	3	  0.00
F	45864	          Leptotrichiaceae	0	2	  0.00
G	45866	            Hypnocyclicus	2	2	  0.00
F	45858	          Fusobacteriaceae	0	1	  0.00
G	45859	            Cetobacterium	1	1	  0.00
P	46628	    Sumerlaeota	0	3	  0.00
C	46629	      Sumerlaeia	0	3	  0.00
O	46630	        Sumerlaeales	0	3	  0.00
F	46631	          Sumerlaeaceae	0	3	  0.00
G	46632	            Sumerlaea	3	3	  0.00
P	45974	    NB1-j	3	3	  0.00
P	45093	    Elusimicrobiota	0	2	  0.00
C	45095	      Elusimicrobia	0	1	  0.00
O	45102	        MVP-88	1	1	  0.00
C	45108	      Lineage IIb	1	1	  0.00
P	11400	    Hydrogenedentes	0	2	  0.00
C	25702	      Hydrogenedentia	0	2	  0.00
O	25703	        Hydrogenedentiales	0	2	  0.00
F	25704	          Hydrogenedensaceae	2	2	  0.00
P	45891	    Latescibacterota	1	2	  0.00
C	45892	      Latescibacteria	0	1	  0.00
O	45893	        Latescibacterales	0	1	  0.00
F	45894	          Latescibacteraceae	1	1	  0.00
P	44881	    Deinococcota	0	1	  0.00
C	44882	      Deinococci	0	1	  0.00
O	44883	        Deinococcales	0	1	  0.00
F	44884	          Deinococcaceae	0	1	  0.00
G	44887	            uncultured	1	1	  0.00
P	43172	    Abditibacteriota	0	1	  0.00
C	43173	      Abditibacteria	0	1	  0.00
O	43174	        Abditibacteriales	0	1	  0.00
F	43175	          Abditibacteriaceae	0	1	  0.00
G	43176	            Abditibacterium	1	1	  0.00
P	45897	    Methylomirabilota	0	1	  0.00
C	45898	      Methylomirabilia	0	1	  0.00
O	45899	        Methylomirabilales	0	1	  0.00
F	45900	          Methylomirabilaceae	0	1	  0.00
G	45901	            Candidatus Methylomirabilis	1	1	  0.00
D	4	  Eukaryota	0	1	  0.00
D1	46848	    Amorphea	0	1	  0.00
D2	46957	      Obazoa	0	1	  0.00
D3	46958	        Opisthokonta	0	1	  0.00
D	46959	          Holozoa	0	1	  0.00
D1	46960	            Choanozoa	0	1	  0.00
D2	47021	              Metazoa	0	1	  0.00
K	47022	                Animalia	0	1	  0.00
K1	47023	                  BCP clade	0	1	  0.00
K2	47024	                    Bilateria	0	1	  0.00
K3	47089	                      Protostomia	0	1	  0.00
K4	47095	                        Ecdysozoa	0	1	  0.00
P	47096	                          Arthropoda	0	1	  0.00
P1	47159	                            Hexapoda	0	1	  0.00
C	47166	                              Insecta	0	1	  0.00
C1	47169	                                Pterygota	0	1	  0.00
C2	47170	                                  Neoptera	0	1	  0.00
O	47188	                                    Neuroptera	1	1	  0.00
U	0	unclassified	18	18	  0.32
R	1	root	0	5602	 99.68
D	3	  Bacteria	2	5602	 99.68
P	1500	    Cyanobacteria	0	3869	 68.84
C	44560	      Cyanobacteriia	0	3869	 68.84
O	44561	        Chloroplast	3869	3869	 68.84
P	2375	    Proteobacteria	0	1421	 25.28
C	3303	      Gammaproteobacteria	0	1029	 18.31
O	46187	        Burkholderiales	2	1002	 17.83
F	46259	          Comamonadaceae	105	928	 16.51
G	46283	            Limnohabitans	182	182	  3.24
G	46269	            Comamonas	168	168	  2.99
G	46260	            Acidovorax	74	74	  1.32
G	46298	            Rhodoferax	74	74	  1.32
G	46272	            Delftia	65	65	  1.16
G	46309	            Variovorax	50	50	  0.89
G	46276	            Hydrogenophaga	29	29	  0.52
G	46290	            Pelomonas	23	23	  0.41
G	46266	            Caenimonas	17	17	  0.30
G	46262	            Aquabacterium	16	16	  0.28
G	46292	            Polaromonas	15	15	  0.27
G	46273	            Diaphorobacter	14	14	  0.25
G	46315	            uncultured	11	11	  0.20
G	46294	            Pseudorhodoferax	11	11	  0.20
G	46265	            Brachymonas	11	11	  0.20
G	46310	            Verminephrobacter	9	9	  0.16
G	46303	            Simplicispira	8	8	  0.14
G	46296	            Ramlibacter	8	8	  0.14
G	46271	            Curvibacter	6	6	  0.11
G	46282	            Leptothrix	5	5	  0.09
G	46304	            Sphaerotilus	4	4	  0.07
G	46312	            Xylophilus	4	4	  0.07
G	46297	            Rhizobacter	3	3	  0.05
G	46287	            Mitsuaria	3	3	  0.05
G	46288	            Ottowia	2	2	  0.04
G	46278	            Ideonella	2	2	  0.04
G	46268	            Candidatus Symbiobacter	2	2	  0.04
G	46281	            Lampropedia	1	1	  0.02
G	46311	            Xenophilus	1	1	  0.02
G	46279	            Inhella	1	1	  0.02
G	46293	            Pseudacidovorax	1	1	  0.02
G	46285	            Malikia	1	1	  0.02
G	46305	            Tepidicella	1	1	  0.02
G	46261	            Alicycliphilus	1	1	  0.02
F	46220	          Burkholderiaceae	0	15	  0.27
G	46229	            Polynucleobacter	11	11	  0.20
G	46226	            Limnobacter	2	2	  0.04
G	46221	            Burkholderia-Caballeronia-Paraburkholderia	1	1	  0.02
G	46224	            Cupriavidus	1	1	  0.02
F	46251	          Chromobacteriaceae	0	13	  0.23
G	46258	            Vogesella	12	12	  0.21
G	46253	            Chromobacterium	1	1	  0.02
F	46403	          Rhodocyclaceae	2	12	  0.21
G	46411	            Dechloromonas	5	5	  0.09
G	46428	            Zoogloea	3	3	  0.05
G	46408	            C39	2	2	  0.04
F	46189	          Alcaligenaceae	0	8	  0.14
G	46190	            Achromobacter	5	5	  0.09
G	46194	            Bordetella	1	1	  0.02
G	46209	            Pigmentiphaga	1	1	  0.02
G	46202	            Oligella	1	1	  0.02
F	46337	          Methylophilaceae	2	8	  0.14
G	46347	            uncultured	3	3	  0.05
G	46341	            Methylobacillus	1	1	  0.02
G	46342	            Methylophilus	1	1	  0.02
G	46343	            Methylotenera	1	1	  0.02
F	46375	          Oxalobacteraceae	2	7	  0.12
G	46397	            Undibacterium	1	1	  0.02
G	46383	            Duganella	1	1	  0.02
G	46394	            Pseudoduganella	1	1	  0.02
G	46385	            Herbaspirillum	1	1	  0.02
G	46388	            Massilia	1	1	  0.02
F	46348	          Neisseriaceae	0	3	  0.05
G	46354	            Neisseria	3	3	  0.05
F	46248	          Chitinimonadaceae	0	2	  0.04
G	46249	            Chitinimonas	2	2	  0.04
F	46325	          Hydrogenophilaceae	0	1	  0.02
G	46331	            Thiobacillus	1	1	  0.02
F	46430	          SC-I-84	1	1	  0.02
F	46336	          MWH-UniP1 aquatic group	1	1	  0.02
F	46319	          Gallionellaceae	0	1	  0.02
G	46322	            Gallionella	1	1	  0.02
O	46449	        Enterobacterales	0	19	  0.34
F	46454	          Enterobacteriaceae	1	18	  0.32
G	46463	            Escherichia-Shigella	16	16	  0.28
G	46462	            Enterobacter	1	1	  0.02
F	50231	          Aeromonadaceae	0	1	  0.02
G	50232	            Aeromonas	1	1	  0.02
O	3709	        Pseudomonadales	0	5	  0.09
F	3718	          Pseudomonadaceae	0	5	  0.09
G	3723	            Pseudomonas	5	5	  0.09
O	3786	        Xanthomonadales	0	2	  0.04
F	3799	          Xanthomonadaceae	0	1	  0.02
G	3801	            Arenimonas	1	1	  0.02
F	26864	          Rhodanobacteraceae	0	1	  0.02
G	26870	            Frateuria	1	1	  0.02
O	26616	        Diplorickettsiales	0	1	  0.02
F	26617	          Diplorickettsiaceae	0	1	  0.02
G	26620	            Rickettsiella	1	1	  0.02
C	2379	      Alphaproteobacteria	3	392	  6.98
O	2557	        Rhodobacterales	0	313	  5.57
F	2558	          Rhodobacteraceae	30	313	  5.57
G	2654	            Tabrizicola	72	72	  1.28
G	2624	            Rhodobacter	48	48	  0.85
G	2607	            Paracoccus	41	41	  0.73
G	2666	            uncultured	41	41	  0.73
G	2620	            Pseudorhodobacter	22	22	  0.39
G	14530	            Cereibacter	10	10	  0.18
G	46168	            Yoonia-Loktanella	6	6	  0.11
G	2641	            Roseovarius	4	4	  0.07
G	2574	            Gemmobacter	4	4	  0.07
G	2559	            Actibacterium	3	3	  0.05
G	2653	            Sulfitobacter	3	3	  0.05
G	2638	            Roseobacter clade NAC11-7 lineage	3	3	  0.05
G	2634	            Roseivivax	3	3	  0.05
G	11455	            Planktomarina	3	3	  0.05
G	2626	            Rhodovulum	3	3	  0.05
G	2582	            Leisingera	2	2	  0.04
G	2592	            Marinovum	2	2	  0.04
G	2562	            Amaricoccus	2	2	  0.04
G	11453	            Paenirhodobacter	1	1	  0.02
G	11450	            Halocynthiibacter	1	1	  0.02
G	11449	            Epibacterium	1	1	  0.02
G	2645	            Ruegeria	1	1	  0.02
G	2655	            Tateyamaria	1	1	  0.02
G	2599	            Oceanibulbus	1	1	  0.02
G	2594	            Marivita	1	1	  0.02
G	2659	            Thioclava	1	1	  0.02
G	46159	            Aestuariicoccus	1	1	  0.02
G	2572	            Falsirhodobacter	1	1	  0.02
G	46164	            Limibaculum	1	1	  0.02
O	2823	        Sphingomonadales	0	48	  0.85
F	2844	          Sphingomonadaceae	4	48	  0.85
G	2846	            Novosphingobium	14	14	  0.25
G	2852	            Sphingomonas	11	11	  0.20
G	2850	            Sphingobium	5	5	  0.09
G	2858	            uncultured	4	4	  0.07
G	2854	            Sphingorhabdus	4	4	  0.07
G	2853	            Sphingopyxis	2	2	  0.04
G	26251	            Sphingoaurantiacus	1	1	  0.02
G	26248	            Porphyrobacter	1	1	  0.02
G	26245	            Erythrobacter	1	1	  0.02
G	26240	            Altererythrobacter	1	1	  0.02
O	2421	        Rhizobiales	1	22	  0.39
F	2530	          Rhizobiales Incertae Sedis	0	7	  0.12
G	14525	            uncultured	7	7	  0.12
F	2525	          Rhizobiaceae	0	6	  0.11
G	26091	            Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	4	4	  0.07
G	2526	            Ensifer	1	1	  0.02
G	26112	            Mesorhizobium	1	1	  0.02
F	2435	          Beijerinckiaceae	0	5	  0.09
G	46157	            Methylobacterium-Methylorubrum	2	2	  0.04
G	2442	            Methylorosula	2	2	  0.04
G	2444	            uncultured	1	1	  0.02
F	2472	          Hyphomicrobiaceae	0	2	  0.04
G	2480	            Hyphomicrobium	2	2	  0.04
F	2545	          Xanthobacteraceae	0	1	  0.02
G	26151	            Bradyrhizobium	1	1	  0.02
O	2667	        Rhodospirillales	0	2	  0.04
F	2717	          Rhodospirillaceae	0	1	  0.02
G	2730	            Insolitispirillum	1	1	  0.02
F	26196	          Thalassospiraceae	0	1	  0.02
G	26197	            Thalassospira	1	1	  0.02
O	2761	        Rickettsiales	0	2	  0.04
F	2805	          Mitochondria	2	2	  0.04
O	25900	        Acetobacterales	0	1	  0.02
F	25901	          Acetobacteraceae	0	1	  0.02
G	25932	            Roseomonas	1	1	  0.02
O	25946	        Azospirillales	0	1	  0.02
F	25947	          Azospirillaceae	0	1	  0.02
G	25948	            Azospirillum	1	1	  0.02
P	43868	    Bacteroidota	0	242	  4.31
C	43869	      Bacteroidia	0	242	  4.31
O	44330	        Sphingobacteriales	1	100	  1.78
F	44343	          NS11-12 marine group	97	97	  1.73
F	44348	          Sphingobacteriaceae	0	2	  0.04
G	44352	            Nubsella	1	1	  0.02
G	44359	            Solitalea	1	1	  0.02
O	44057	        Cytophagales	0	80	  1.42
F	44135	          Spirosomaceae	0	78	  1.39
G	44150	            Pseudarcicella	72	72	  1.28
G	44142	            Flectobacillus	2	2	  0.04
G	44145	            Lacihabitans	2	2	  0.04
G	44139	            Emticicia	1	1	  0.02
G	44136	            Arcicella	1	1	  0.02
F	44122	          Microscillaceae	0	2	  0.04
G	44130	            uncultured	1	1	  0.02
G	50024	            Hassallia	1	1	  0.02
O	44160	        Flavobacteriales	0	47	  0.84
F	44183	          Flavobacteriaceae	0	37	  0.66
G	44221	            Flavobacterium	37	37	  0.66
F	44167	          Crocinitomicaceae	0	8	  0.14
G	44170	            Fluviicola	8	8	  0.14
F	44308	          NS9 marine group	1	1	  0.02
F	44311	          Weeksellaceae	0	1	  0.02
G	44317	            Chryseobacterium	1	1	  0.02
O	44004	        Chitinophagales	0	14	  0.25
F	44006	          Chitinophagaceae	0	12	  0.21
G	44013	            Dinghuibacter	10	10	  0.18
G	44043	            uncultured	2	2	  0.04
F	44044	          Saprospiraceae	0	2	  0.04
G	44051	            Phaeodactylibacter	1	1	  0.02
G	44055	            uncultured	1	1	  0.02
O	43870	        Bacteroidales	0	1	  0.02
F	43940	          Prevotellaceae	0	1	  0.02
G	43943	            Prevotella	1	1	  0.02
P	43279	    Actinobacteriota	0	24	  0.43
C	43309	      Actinobacteria	0	22	  0.39
O	43416	        Micrococcales	1	12	  0.21
F	43490	          Microbacteriaceae	1	9	  0.16
G	43546	            Rhodoluna	2	2	  0.04
G	43553	            uncultured	1	1	  0.02
G	43536	            Microterricola	1	1	  0.02
G	43532	            MWH-Ta3	1	1	  0.02
G	43501	            Candidatus Planktoluna	1	1	  0.02
G	43500	            Candidatus Limnoluna	1	1	  0.02
G	43497	            Aurantimicrobium	1	1	  0.02
F	43582	          Promicromonosporaceae	0	1	  0.02
G	43583	            Cellulosimicrobium	1	1	  0.02
F	43554	          Micrococcaceae	0	1	  0.02
G	43570	            Pseudarthrobacter	1	1	  0.02
O	43376	        Frankiales	0	8	  0.14
F	43393	          Sporichthyaceae	0	8	  0.14
G	43397	            hgcI clade	8	8	  0.14
O	43761	        uncultured	1	1	  0.02
O	43639	        PeM15	1	1	  0.02
C	43805	      Thermoleophilia	0	2	  0.04
O	43806	        Gaiellales	0	1	  0.02
F	43807	          Gaiellaceae	0	1	  0.02
G	43808	            Gaiella	1	1	  0.02
O	43810	        Solirubrobacterales	0	1	  0.02
F	43811	          67-14	1	1	  0.02
P	1672	    Firmicutes	0	21	  0.37
C	1673	      Bacilli	0	18	  0.32
O	1674	        Bacillales	0	9	  0.16
F	1680	          Bacillaceae	0	9	  0.16
G	1688	            Bacillus	9	9	  0.16
O	1800	        Lactobacillales	0	5	  0.09
F	1828	          Enterococcaceae	0	2	  0.04
G	1831	            Enterococcus	2	2	  0.04
F	1836	          Lactobacillaceae	0	2	  0.04
G	50160	            Limosilactobacillus	2	2	  0.04
F	45256	          Listeriaceae	0	1	  0.02
G	45258	            Listeria	1	1	  0.02
O	45284	        Staphylococcales	0	4	  0.07
F	45287	          Staphylococcaceae	0	4	  0.07
G	45295	            Staphylococcus	4	4	  0.07
C	1859	      Clostridia	0	3	  0.05
O	1863	        Clostridiales	0	2	  0.04
F	25630	          Clostridiaceae	0	2	  0.04
G	45342	            Clostridium sensu stricto 1	2	2	  0.04
O	45570	        Peptostreptococcales-Tissierellales	0	1	  0.02
F	45618	          Peptostreptococcaceae	0	1	  0.02
G	45631	            Romboutsia	1	1	  0.02
P	43853	    Armatimonadota	0	9	  0.16
C	43854	      Armatimonadia	0	9	  0.16
O	43855	        Armatimonadales	0	9	  0.16
F	43856	          Armatimonadaceae	0	9	  0.16
G	43857	            Armatimonas	9	9	  0.16
P	50044	    Campylobacterota	0	8	  0.14
C	50045	      Campylobacteria	0	8	  0.14
O	50046	        Campylobacterales	0	8	  0.14
F	50047	          Arcobacteraceae	0	7	  0.12
G	50052	            Pseudarcobacter	5	5	  0.09
G	50050	            Malaciobacter	2	2	  0.04
F	50070	          Sulfurimonadaceae	0	1	  0.02
G	50071	            Sulfuricurvum	1	1	  0.02
P	45909	    Myxococcota	0	2	  0.04
C	45932	      Polyangia	0	2	  0.04
O	45935	        Haliangiales	0	2	  0.04
F	45936	          Haliangiaceae	0	2	  0.04
G	45937	            Haliangium	2	2	  0.04
P	1385	    Chloroflexi	0	1	  0.02
C	1411	      Chloroflexia	0	1	  0.02
O	1413	        Chloroflexales	0	1	  0.02
F	1422	          Roseiflexaceae	0	1	  0.02
G	25158	            uncultured	1	1	  0.02
P	46698	    Verrucomicrobiota	0	1	  0.02
C	46771	      Verrucomicrobiae	0	1	  0.02
O	46847	        uncultured	1	1	  0.02
P	46587	    Spirochaetota	0	1	  0.02
C	46599	      Leptospirae	0	1	  0.02
O	46600	        Leptospirales	0	1	  0.02
F	46601	          Leptospiraceae	0	1	  0.02
G	46606	            Turneriella	1	1	  0.02
P	44430	    Bdellovibrionota	0	1	  0.02
C	44443	      Oligoflexia	0	1	  0.02
O	44444	        0319-6G20	1	1	  0.02
U	0	unclassified	6	6	  0.00
R	1	root	0	169350	100.00
D	3	  Bacteria	40	169349	100.00
P	2375	    Proteobacteria	2	100501	 59.34
C	3303	      Gammaproteobacteria	2	100450	 59.31
O	46449	        Enterobacterales	27	98971	 58.44
F	46454	          Enterobacteriaceae	919	98852	 58.37
G	46463	            Escherichia-Shigella	92072	92072	 54.37
G	46462	            Enterobacter	2433	2433	  1.44
G	46474	            Salmonella	2135	2135	  1.26
G	46465	            Klebsiella	845	845	  0.50
G	46459	            Citrobacter	277	277	  0.16
G	46467	            Kosakonia	93	93	  0.05
G	46466	            Kluyvera	23	23	  0.01
G	46460	            Cronobacter	17	17	  0.01
